# started on Fri Feb 27 16:01:46 2015

    55.029768123,9208160,,cache-misses
    55.029768123,24176993,,LLC-loads
    55.029768123,0,,major-faults
    55.029768123,75,,minor-faults
    55.029768123,82844581,,L1-dcache-load-misses
    60.032395940,1427206608,,iTLB-loads
    60.032395940,39946.508899,,cpu-clock
    60.032395940,8429375,,branch-misses
    60.032395940,36,,cpu-migrations
    60.032395940,39946.983254,,task-clock
    60.032395940,617567862,,stalled-cycles-backend
    60.032395940,1429,,context-switches
    60.032395940,18,,page-faults
    60.032395940,1440458828,,instructions
    60.032395940,2737000,,cache-misses
    60.032395940,6046201,,LLC-loads
    60.032395940,0,,major-faults
    60.032395940,18,,minor-faults
    60.032395940,17537418,,L1-dcache-load-misses
    65.035499675,1332950857,,iTLB-loads
    65.035499675,39942.237884,,cpu-clock
    65.035499675,8836224,,branch-misses
    65.035499675,32,,cpu-migrations
    65.035499675,39942.013190,,task-clock
    65.035499675,1622065381,,stalled-cycles-backend
    65.035499675,1590,,context-switches
    65.035499675,56,,page-faults
    65.035499675,1279369336,,instructions
    65.035499675,3188413,,cache-misses
    65.035499675,6572733,,LLC-loads
    65.035499675,0,,major-faults
    65.035499675,56,,minor-faults
    65.035499675,25208295,,L1-dcache-load-misses
    70.038498593,2095108362,,iTLB-loads
    70.038498593,39946.148365,,cpu-clock
    70.038498593,10605286,,branch-misses
    70.038498593,31,,cpu-migrations
    70.038498593,39946.061045,,task-clock
    70.038498593,1112866409,,stalled-cycles-backend
    70.038498593,1489,,context-switches
    70.038498593,2509,,page-faults
    70.038498593,2511360813,,instructions
    70.038498593,6570039,,cache-misses
    70.038498593,11306871,,LLC-loads
    70.038498593,0,,major-faults
    70.038498593,2509,,minor-faults
    70.038498593,31739003,,L1-dcache-load-misses
    75.041603829,2001322376,,iTLB-loads
    75.041603829,39945.283316,,cpu-clock
    75.041603829,9522339,,branch-misses
    75.041603829,39,,cpu-migrations
    75.041603829,39945.432801,,task-clock
    75.041603829,1862553447,,stalled-cycles-backend
    75.041603829,1633,,context-switches
    75.041603829,106,,page-faults
    75.041603829,2864075670,,instructions
    75.041603829,7761253,,cache-misses
    75.041603829,12013886,,LLC-loads
    75.041603829,0,,major-faults
    75.041603829,106,,minor-faults
    75.041603829,32242521,,L1-dcache-load-misses
    80.044238380,3725408298,,iTLB-loads
    80.044238380,39945.000779,,cpu-clock
    80.044238380,17411774,,branch-misses
    80.044238380,42,,cpu-migrations
    80.044238380,39943.800513,,task-clock
    80.044238380,3444856429,,stalled-cycles-backend
    80.044238380,1802,,context-switches
    80.044238380,107,,page-faults
    80.044238380,3667116667,,instructions
    80.044238380,8110585,,cache-misses
    80.044238380,20022415,,LLC-loads
    80.044238380,0,,major-faults
    80.044238380,107,,minor-faults
    80.044238380,48107746,,L1-dcache-load-misses
    85.046910065,2610390609,,iTLB-loads
    85.046910065,39942.549769,,cpu-clock
    85.046910065,14176063,,branch-misses
    85.046910065,29,,cpu-migrations
    85.046910065,39943.440807,,task-clock
    85.046910065,1858875218,,stalled-cycles-backend
    85.046910065,1527,,context-switches
    85.046910065,10,,page-faults
    85.046910065,2689504202,,instructions
    85.046910065,4535324,,cache-misses
    85.046910065,11338969,,LLC-loads
    85.046910065,0,,major-faults
    85.046910065,10,,minor-faults
    85.046910065,35486274,,L1-dcache-load-misses
    90.049897007,6608826004,,iTLB-loads
    90.049897007,39942.701147,,cpu-clock
    90.049897007,30251201,,branch-misses
    90.049897007,42,,cpu-migrations
    90.049897007,39942.849977,,task-clock
    90.049897007,3673715887,,stalled-cycles-backend
    90.049897007,1737,,context-switches
    90.049897007,86,,page-faults
    90.049897007,5951741068,,instructions
    90.049897007,9619014,,cache-misses
    90.049897007,27005682,,LLC-loads
    90.049897007,0,,major-faults
    90.049897007,85,,minor-faults
    90.049897007,88012699,,L1-dcache-load-misses
    95.052824231,4237669302,,iTLB-loads
    95.052824231,39944.242433,,cpu-clock
    95.052824231,23880458,,branch-misses
    95.052824231,34,,cpu-migrations
    95.052824231,39946.069412,,task-clock
    95.052824231,7642584910,,stalled-cycles-backend
    95.052824231,1646,,context-switches
    95.052824231,152,,page-faults
    95.052824231,4164612960,,instructions
    95.052824231,7661327,,cache-misses
    95.052824231,16926868,,LLC-loads
    95.052824231,0,,major-faults
    95.052824231,152,,minor-faults
    95.052824231,68611182,,L1-dcache-load-misses
   100.055496874,5522607003,,iTLB-loads
   100.055496874,39944.964231,,cpu-clock
   100.055496874,21658177,,branch-misses
   100.055496874,19,,cpu-migrations
   100.055496874,39943.251815,,task-clock
   100.055496874,7294575610,,stalled-cycles-backend
   100.055496874,1456,,context-switches
   100.055496874,153,,page-faults
   100.055496874,5722612076,,instructions
   100.055496874,9128323,,cache-misses
   100.055496874,29423955,,LLC-loads
   100.055496874,0,,major-faults
   100.055496874,153,,minor-faults
   100.055496874,78563129,,L1-dcache-load-misses
   105.058208629,5442232004,,iTLB-loads
   105.058208629,39943.811133,,cpu-clock
   105.058208629,22263466,,branch-misses
   105.058208629,44,,cpu-migrations
   105.058208629,39943.774693,,task-clock
   105.058208629,4293340560,,stalled-cycles-backend
   105.058208629,1736,,context-switches
   105.058208629,251,,page-faults
   105.058208629,6039809538,,instructions
   105.058208629,9602853,,cache-misses
   105.058208629,21605676,,LLC-loads
   105.058208629,0,,major-faults
   105.058208629,251,,minor-faults
   105.058208629,65796330,,L1-dcache-load-misses
   110.060858133,4015136953,,iTLB-loads
   110.060858133,39942.098411,,cpu-clock
   110.060858133,13926136,,branch-misses
   110.060858133,59,,cpu-migrations
   110.060858133,39942.078224,,task-clock
   110.060858133,2168062692,,stalled-cycles-backend
   110.060858133,1704,,context-switches
   110.060858133,78,,page-faults
   110.060858133,4498054489,,instructions
   110.060858133,10596379,,cache-misses
   110.060858133,17991144,,LLC-loads
   110.060858133,0,,major-faults
   110.060858133,78,,minor-faults
   110.060858133,55878510,,L1-dcache-load-misses
   115.063904508,3536484188,,iTLB-loads
   115.063904508,39943.325363,,cpu-clock
   115.063904508,13457323,,branch-misses
   115.063904508,44,,cpu-migrations
   115.063904508,39944.484433,,task-clock
   115.063904508,2130375514,,stalled-cycles-backend
   115.063904508,1730,,context-switches
   115.063904508,140,,page-faults
   115.063904508,2757142212,,instructions
   115.063904508,6969927,,cache-misses
   115.063904508,18316728,,LLC-loads
   115.063904508,0,,major-faults
   115.063904508,140,,minor-faults
   115.063904508,50999088,,L1-dcache-load-misses
   120.066589641,5028254002,,iTLB-loads
   120.066589641,39944.578710,,cpu-clock
   120.066589641,27068278,,branch-misses
   120.066589641,74,,cpu-migrations
   120.066589641,39943.613684,,task-clock
   120.066589641,4335866211,,stalled-cycles-backend
   120.066589641,1979,,context-switches
   120.066589641,168,,page-faults
   120.066589641,4876354239,,instructions
   120.066589641,8747633,,cache-misses
   120.066589641,21749269,,LLC-loads
   120.066589641,0,,major-faults
   120.066589641,168,,minor-faults
   120.066589641,62160871,,L1-dcache-load-misses
   125.069217363,6090314368,,iTLB-loads
   125.069217363,39943.623891,,cpu-clock
   125.069217363,27077821,,branch-misses
   125.069217363,36,,cpu-migrations
   125.069217363,39943.243829,,task-clock
   125.069217363,8010814510,,stalled-cycles-backend
   125.069217363,1772,,context-switches
   125.069217363,68,,page-faults
   125.069217363,6309528580,,instructions
   125.069217363,10641570,,cache-misses
   125.069217363,29479284,,LLC-loads
   125.069217363,0,,major-faults
   125.069217363,65,,minor-faults
   125.069217363,85839663,,L1-dcache-load-misses
   130.071108251,3495366624,,iTLB-loads
   130.071108251,39940.150048,,cpu-clock
   130.071108251,20278234,,branch-misses
   130.071108251,42,,cpu-migrations
   130.071108251,39938.011481,,task-clock
   130.071108251,5003263050,,stalled-cycles-backend
   130.071108251,1894,,context-switches
   130.071108251,2552,,page-faults
   130.071108251,4145771800,,instructions
   130.071108251,7605815,,cache-misses
   130.071108251,16369125,,LLC-loads
   130.071108251,0,,major-faults
   130.071108251,2552,,minor-faults
   130.071108251,42353664,,L1-dcache-load-misses
   135.071891624,5949670308,,iTLB-loads
   135.071891624,39935.342861,,cpu-clock
   135.071891624,22675230,,branch-misses
   135.071891624,46,,cpu-migrations
   135.071891624,39934.013339,,task-clock
   135.071891624,7014486390,,stalled-cycles-backend
   135.071891624,1888,,context-switches
   135.071891624,91,,page-faults
   135.071891624,4760960866,,instructions
   135.071891624,10118701,,cache-misses
   135.071891624,22542427,,LLC-loads
   135.071891624,0,,major-faults
   135.071891624,91,,minor-faults
   135.071891624,73491533,,L1-dcache-load-misses
   140.072498475,9559776069,,iTLB-loads
   140.072498475,39927.747015,,cpu-clock
   140.072498475,35611282,,branch-misses
   140.072498475,58,,cpu-migrations
   140.072498475,39927.079130,,task-clock
   140.072498475,26676447638,,stalled-cycles-backend
   140.072498475,1728,,context-switches
   140.072498475,80,,page-faults
   140.072498475,8843886404,,instructions
   140.072498475,14839630,,cache-misses
   140.072498475,45367557,,LLC-loads
   140.072498475,0,,major-faults
   140.072498475,79,,minor-faults
   140.072498475,107250267,,L1-dcache-load-misses
   145.073682602,17996228074,,iTLB-loads
   145.073682602,39926.302165,,cpu-clock
   145.073682602,50640357,,branch-misses
   145.073682602,54,,cpu-migrations
   145.073682602,39928.845711,,task-clock
   145.073682602,9737054703,,stalled-cycles-backend
   145.073682602,2050,,context-switches
   145.073682602,86,,page-faults
   145.073682602,16247338175,,instructions
   145.073682602,18284149,,cache-misses
   145.073682602,52065811,,LLC-loads
   145.073682602,0,,major-faults
   145.073682602,86,,minor-faults
   145.073682602,224990628,,L1-dcache-load-misses
   150.075914414,9865854707,,iTLB-loads
   150.075914414,39932.062804,,cpu-clock
   150.075914414,69011718,,branch-misses
   150.075914414,53,,cpu-migrations
   150.075914414,39932.592632,,task-clock
   150.075914414,14746076949,,stalled-cycles-backend
   150.075914414,1723,,context-switches
   150.075914414,25,,page-faults
   150.075914414,9215775194,,instructions
   150.075914414,13620150,,cache-misses
   150.075914414,51337403,,LLC-loads
   150.075914414,0,,major-faults
   150.075914414,22,,minor-faults
   150.075914414,221219106,,L1-dcache-load-misses
   155.077501324,9774078028,,iTLB-loads
   155.077501324,39938.201916,,cpu-clock
   155.077501324,50417083,,branch-misses
   155.077501324,57,,cpu-migrations
   155.077501324,39938.205732,,task-clock
   155.077501324,6397002956,,stalled-cycles-backend
   155.077501324,1807,,context-switches
   155.077501324,60,,page-faults
   155.077501324,10647055428,,instructions
   155.077501324,15853222,,cache-misses
   155.077501324,49312045,,LLC-loads
   155.077501324,0,,major-faults
   155.077501324,60,,minor-faults
   155.077501324,151401438,,L1-dcache-load-misses
   160.079746414,9022389690,,iTLB-loads
   160.079746414,39934.258539,,cpu-clock
   160.079746414,49679596,,branch-misses
   160.079746414,72,,cpu-migrations
   160.079746414,39933.587496,,task-clock
   160.079746414,11108464856,,stalled-cycles-backend
   160.079746414,1854,,context-switches
   160.079746414,44,,page-faults
   160.079746414,9425808022,,instructions
   160.079746414,14525019,,cache-misses
   160.079746414,37551054,,LLC-loads
   160.079746414,0,,major-faults
   160.079746414,43,,minor-faults
   160.079746414,117919982,,L1-dcache-load-misses
   165.081560777,7410239264,,iTLB-loads
   165.081560777,39939.047923,,cpu-clock
   165.081560777,29008538,,branch-misses
   165.081560777,43,,cpu-migrations
   165.081560777,39939.327243,,task-clock
   165.081560777,5707861107,,stalled-cycles-backend
   165.081560777,1593,,context-switches
   165.081560777,25,,page-faults
   165.081560777,8947610749,,instructions
   165.081560777,15921341,,cache-misses
   165.081560777,33610106,,LLC-loads
   165.081560777,0,,major-faults
   165.081560777,25,,minor-faults
   165.081560777,89868284,,L1-dcache-load-misses
   170.084177173,7899834190,,iTLB-loads
   170.084177173,39937.328376,,cpu-clock
   170.084177173,27639934,,branch-misses
   170.084177173,54,,cpu-migrations
   170.084177173,39938.924015,,task-clock
   170.084177173,10421429718,,stalled-cycles-backend
   170.084177173,1860,,context-switches
   170.084177173,46,,page-faults
   170.084177173,7665509046,,instructions
   170.084177173,18271153,,cache-misses
   170.084177173,36113461,,LLC-loads
   170.084177173,0,,major-faults
   170.084177173,45,,minor-faults
   170.084177173,89743496,,L1-dcache-load-misses
   175.086283162,7660026816,,iTLB-loads
   175.086283162,39940.577093,,cpu-clock
   175.086283162,27288182,,branch-misses
   175.086283162,59,,cpu-migrations
   175.086283162,39939.563958,,task-clock
   175.086283162,7291844040,,stalled-cycles-backend
   175.086283162,1726,,context-switches
   175.086283162,33,,page-faults
   175.086283162,7668310972,,instructions
   175.086283162,14778532,,cache-misses
   175.086283162,40139383,,LLC-loads
   175.086283162,0,,major-faults
   175.086283162,33,,minor-faults
   175.086283162,95854272,,L1-dcache-load-misses
   180.089262602,5099958195,,iTLB-loads
   180.089262602,39939.841561,,cpu-clock
   180.089262602,29203965,,branch-misses
   180.089262602,80,,cpu-migrations
   180.089262602,39940.707671,,task-clock
   180.089262602,4874050507,,stalled-cycles-backend
   180.089262602,1969,,context-switches
   180.089262602,102,,page-faults
   180.089262602,5809016733,,instructions
   180.089262602,11667988,,cache-misses
   180.089262602,28187452,,LLC-loads
   180.089262602,0,,major-faults
   180.089262602,100,,minor-faults
   180.089262602,71111277,,L1-dcache-load-misses
   185.091551081,10040073121,,iTLB-loads
   185.091551081,39942.939565,,cpu-clock
   185.091551081,38939036,,branch-misses
   185.091551081,64,,cpu-migrations
   185.091551081,39942.052573,,task-clock
   185.091551081,7333942075,,stalled-cycles-backend
   185.091551081,1906,,context-switches
   185.091551081,57,,page-faults
   185.091551081,9607469320,,instructions
   185.091551081,17833474,,cache-misses
   185.091551081,42379648,,LLC-loads
   185.091551081,0,,major-faults
   185.091551081,56,,minor-faults
   185.091551081,139698724,,L1-dcache-load-misses
   190.092037260,7883289948,,iTLB-loads
   190.092037260,39938.781291,,cpu-clock
   190.092037260,50654200,,branch-misses
   190.092037260,73,,cpu-migrations
   190.092037260,39934.836566,,task-clock
   190.092037260,3685772435,,stalled-cycles-backend
   190.092037260,1804,,context-switches
   190.092037260,2479,,page-faults
   190.092037260,11525271270,,instructions
   190.092037260,15409917,,cache-misses
   190.092037260,45106593,,LLC-loads
   190.092037260,0,,major-faults
   190.092037260,2479,,minor-faults
   190.092037260,134286125,,L1-dcache-load-misses
   195.094417894,6468614384,,iTLB-loads
   195.094417894,39926.789965,,cpu-clock
   195.094417894,24134098,,branch-misses
   195.094417894,84,,cpu-migrations
   195.094417894,39931.884634,,task-clock
   195.094417894,10719554755,,stalled-cycles-backend
   195.094417894,2055,,context-switches
   195.094417894,98,,page-faults
   195.094417894,5688008205,,instructions
   195.094417894,11310705,,cache-misses
   195.094417894,33037248,,LLC-loads
   195.094417894,0,,major-faults
   195.094417894,97,,minor-faults
   195.094417894,96788804,,L1-dcache-load-misses
   200.096880806,2904109041,,iTLB-loads
   200.096880806,39941.772499,,cpu-clock
   200.096880806,19807622,,branch-misses
   200.096880806,68,,cpu-migrations
   200.096880806,39941.034914,,task-clock
   200.096880806,2990097369,,stalled-cycles-backend
   200.096880806,2002,,context-switches
   200.096880806,45,,page-faults
   200.096880806,3387394658,,instructions
   200.096880806,8675781,,cache-misses
   200.096880806,18265128,,LLC-loads
   200.096880806,0,,major-faults
   200.096880806,45,,minor-faults
   200.096880806,60052567,,L1-dcache-load-misses
   205.098684619,8293726404,,iTLB-loads
   205.098684619,39939.471789,,cpu-clock
   205.098684619,35428395,,branch-misses
   205.098684619,53,,cpu-migrations
   205.098684619,39938.020971,,task-clock
   205.098684619,8595497830,,stalled-cycles-backend
   205.098684619,1746,,context-switches
   205.098684619,10,,page-faults
   205.098684619,9299182643,,instructions
   205.098684619,14342811,,cache-misses
   205.098684619,44321855,,LLC-loads
   205.098684619,0,,major-faults
   205.098684619,10,,minor-faults
   205.098684619,179990387,,L1-dcache-load-misses
   210.100953915,14328894778,,iTLB-loads
   210.100953915,39934.775961,,cpu-clock
   210.100953915,52231072,,branch-misses
   210.100953915,103,,cpu-migrations
   210.100953915,39935.881110,,task-clock
   210.100953915,7910184613,,stalled-cycles-backend
   210.100953915,2040,,context-switches
   210.100953915,3570,,page-faults
   210.100953915,11650853967,,instructions
   210.100953915,17111950,,cache-misses
   210.100953915,53636371,,LLC-loads
   210.100953915,0,,major-faults
   210.100953915,3568,,minor-faults
   210.100953915,209343482,,L1-dcache-load-misses
